-0.394279956818; -0.381477177143
-0.38507604599; -0.361547887325
-0.355929851532; -0.298405617476
-0.27155995369; -0.22803786397
-0.205597877502; -0.142642393708
-0.127363920212; -0.0596105605364
-0.0322558879852; 0.0420695096254
0.0904641151428; 0.161649271846
0.194776058197; 0.26593285799
0.282214164734; 0.362845599651
0.404933929443; 0.450250476599
0.473963975906; 0.522868275642
0.539926052094; 0.576125502586
0.582878112793; 0.607300698757
0.604354143143; 0.612702965736
0.604354143143; 0.593353927135
0.593616008759; 0.557083010674
0.547595977783; 0.495317786932
0.484702110291; 0.427867203951
0.406468153; 0.351798325777
0.325165987015; 0.268582463264
0.236194133759; 0.164536073804
0.133415937424; 0.0748066976666
0.0429100990295; -0.0281685292721
-0.0598678588867; -0.113445162773
-0.141170024872; -0.214142337441
-0.227073907852; -0.288614958525
-0.305307865143; -0.349766820669
-0.351327896118; -0.376334637403
-0.372803926468; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
-0.374337911606; -0.384762406349
